contract,entryTime,entryPrice,SlPrice,exitPrice1Lot,exitedlLotTrueFalse,ExitTime1Lot,allexit,allExitTime,allExitPrice,Reason
BSE:SENSEX2531174500CE,2025-03-07 10:14:00,377.4,347.3,467.75,0,1970-01-01 00:00:00,1,2025-03-07 10:25:00,347.3,2SlHit
BSE:SENSEX2531174500CE,2025-03-07 10:49:00,392.5,368.55,464.3,0,0,1,2025-03-07 10:51:00,368.55,2SlHit
BSE:SENSEX2531174500CE,2025-03-07 11:10:00,365.4,343.90000000000003,429.9,1,2025-03-07 11:16:00,1,2025-03-07 11:25:00,384.75,1Lot15Min
