contract,entryTime,entryPrice,SlPrice,exitPrice1Lot,exitedlLotTrueFalse,ExitTime1Lot,allexit,allExitTime,allExitPrice,Reason
BSE:SENSEX2551380600PE,2025-05-08 14:09:00,628.9,606.9,694.85,0,0,1,2025-05-08 14:24:00,641.4,2Lot15Min
