contract,entryTime,entryPrice,SlPrice,exitPrice1Lot,exitedlLotTrueFalse,ExitTime1Lot,allexit,allExitTime,allExitPrice,Reason
BSE:SENSEX2541575300CE,2025-04-11 09:49:00,695.5,647.8000000000001,838.5500000000001,0,0,1,2025-04-11 09:53:00,647.8000000000001,2SlHit
BSE:SENSEX2541575400CE,2025-04-11 12:48:00,565.0,542.9,631.3000000000001,0,0,1,2025-04-11 12:50:00,542.9,2SlHit
BSE:SENSEX2541575400CE,2025-04-11 12:51:00,576.4,552.4,648.35,0,0,1,2025-04-11 12:57:00,552.4,2SlHit
BSE:SENSEX2541575400CE,2025-04-11 13:05:00,585.7,564.0500000000001,650.6500000000001,0,0,1,2025-04-11 13:19:00,564.0500000000001,2SlHit
BSE:SENSEX2541575100PE,2025-04-11 14:00:00,619.95,588.7,713.6500000000001,1,2025-04-11 14:06:00,0,0,0.0,0
