contract,entryTime,entryPrice,SlPrice,exitPrice1Lot,exitedlLotTrueFalse,ExitTime1Lot,allexit,allExitTime,allExitPrice,Reason
BSE:SENSEX2531174100CE,2025-03-11 11:02:00,102.75,85.05000000000001,155.8,0,0,1,2025-03-11 11:10:00,85.05000000000001,2SlHit
