contract,entryTime,entryPrice,SlPrice,exitPrice1Lot,exitedlLotTrueFalse,ExitTime1Lot,allexit,allExitTime,allExitPrice,Reason
BSE:SENSEX2550680300CE,2025-04-30 09:36:00,679.9,634.3000000000001,816.6500000000001,0,0,1,2025-04-30 09:51:00,707.25,2Lot15Min
BSE:SENSEX2550680400CE,2025-04-30 12:31:00,625.0,612.25,663.25,0,0,1,2025-04-30 12:45:00,612.25,2SlHit
BSE:SENSEX2550680300CE,2025-04-30 13:14:00,664.65,654.0500000000001,696.5,0,0,1,2025-04-30 13:17:00,654.0500000000001,2SlHit
BSE:SENSEX2550680400CE,2025-04-30 14:01:00,617.65,610.35,639.5500000000001,0,0,0,0,0.0,0
